,election_year,place_(zz_=_exterior),municipality_code,municipality_name,gender_code,gender_description,marital_status_code,marital_status_description,age_group_code,age_group_description,educational_attainment_code,educational_attainment_description,quantity_of_voters
15,2006,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,28
16,2006,ZZ,11266,ESTADOS UNIDOS,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,6568
17,2006,ZZ,29025,HONG KONG,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,7
18,2006,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,6
19,2006,ZZ,11380,JAPAO,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,25
20,2006,ZZ,98442,FILIPINAS,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
21,2006,ZZ,11568,URUGUAI,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,68
22,2006,ZZ,11509,PORTUGAL,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,58
23,2006,ZZ,98540,CHINA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,3
24,2006,ZZ,11169,CHILE,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
25,2006,ZZ,98949,AUSTRIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,152
26,2006,ZZ,29076,HONDURAS,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,8
27,2006,ZZ,98566,CHECOSLOVAQUIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,10
28,2006,ZZ,11100,ALEMANHA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,353
29,2006,ZZ,29130,MALASIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,10
30,2006,ZZ,98841,INGLATERRA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,37
31,2006,ZZ,98760,RUSSIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,9
32,2006,ZZ,98922,BELGICA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,47
33,2006,ZZ,29092,ZIMBABWE,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
34,2006,ZZ,11428,MEXICO,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,62
35,2006,ZZ,29181,JORDANIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,6
36,2006,ZZ,11541,SURINAME,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
37,2006,ZZ,29025,HONG KONG,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,5
38,2006,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,18
39,2006,ZZ,98949,AUSTRIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,80
40,2006,ZZ,11800,BOLIVIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,208
41,2006,ZZ,98485,DINAMARCA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,17
42,2006,ZZ,98329,PANAMA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,30
43,2006,ZZ,29068,NAMIBIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
44,2006,ZZ,98361,NIGERIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,6
45,2006,ZZ,11444,PARAGUAI,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,207
46,2006,ZZ,98906,CANADA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,703
47,2006,ZZ,29157,KUWAIT,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,7
48,2006,ZZ,98140,TRINIDAD TOBAGO,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,5
49,2006,ZZ,29068,NAMIBIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,3
50,2006,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
51,2006,ZZ,98825,INDIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
52,2006,ZZ,11460,PERU,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
53,2006,ZZ,98124,TUNISIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
54,2006,ZZ,98701,ARGELIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,2
55,2006,ZZ,11142,ARGENTINA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,3
56,2006,ZZ,98647,ROMENIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
57,2006,ZZ,98060,GABAO,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
58,2006,ZZ,98469,EL SALVADOR,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,8
59,2006,ZZ,11509,PORTUGAL,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,817
60,2006,ZZ,98981,AUSTRALIA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,14
61,2006,ZZ,98329,PANAMA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
62,2006,ZZ,98469,EL SALVADOR,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
63,2006,ZZ,11100,ALEMANHA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,460
64,2006,ZZ,98426,FINLANDIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,9
65,2006,ZZ,98701,ARGELIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,3
66,2006,ZZ,98868,CUBA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,2
67,2006,ZZ,98825,INDIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,13
68,2006,ZZ,11363,ITALIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,259
69,2006,ZZ,98426,FINLANDIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,40
70,2006,ZZ,11142,ARGENTINA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,79
71,2006,ZZ,98043,GANA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,6
72,2006,ZZ,29033,IRLANDA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,19
73,2006,ZZ,98426,FINLANDIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,5
74,2006,ZZ,98345,NORUEGA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,25
75,2006,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
76,2006,ZZ,98469,EL SALVADOR,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
77,2006,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,42
78,2006,ZZ,11223,EQUADOR,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,8
79,2006,ZZ,98442,FILIPINAS,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,6
80,2006,ZZ,98647,ROMENIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,4
81,2006,ZZ,11100,ALEMANHA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,6
82,2006,ZZ,11185,COLOMBIA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,59
83,2006,ZZ,98426,FINLANDIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
84,2006,ZZ,11525,SUICA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,628
85,2006,ZZ,98523,CINGAPURA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,19
86,2006,ZZ,98540,CHINA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,7
87,2006,ZZ,11320,GUIANA FRANCESA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,57
88,2006,ZZ,98329,PANAMA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,2
89,2006,ZZ,98124,TUNISIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,3
90,2006,ZZ,11223,EQUADOR,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,19
91,2006,ZZ,11460,PERU,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,94
92,2006,ZZ,98906,CANADA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,864
93,2006,ZZ,11142,ARGENTINA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,54
94,2006,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,103
95,2006,ZZ,29033,IRLANDA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
96,2006,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,1
97,2006,ZZ,98060,GABAO,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
98,2006,ZZ,11525,SUICA,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
99,2006,ZZ,11185,COLOMBIA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,14
100,2006,ZZ,11460,PERU,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,42
101,2006,ZZ,11800,BOLIVIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,188
102,2006,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,23
103,2006,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
104,2006,ZZ,2800,VIETNA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,1
105,2006,ZZ,98523,CINGAPURA,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
106,2006,ZZ,98922,BELGICA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,59
107,2006,ZZ,11487,POLONIA,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
108,2006,ZZ,11487,POLONIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,8
109,2006,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,18
110,2006,ZZ,11126,ARABIA SAUDITA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,8
111,2006,ZZ,11380,JAPAO,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,13
112,2006,ZZ,98868,CUBA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,176
113,2006,ZZ,11282,FRANCA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
114,2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,12
115,2006,ZZ,98060,GABAO,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,8
116,2006,ZZ,11380,JAPAO,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,95
117,2006,ZZ,11169,CHILE,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
118,2006,ZZ,29149,LIBIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
119,2006,ZZ,98949,AUSTRIA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
120,2006,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,129
121,2006,ZZ,11428,MEXICO,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,6
122,2006,ZZ,11568,URUGUAI,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,1
123,2006,ZZ,98000,GUATEMALA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,2
124,2006,ZZ,2800,VIETNA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
125,2006,ZZ,98426,FINLANDIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,24
126,2006,ZZ,98965,ANGOLA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,16
127,2006,ZZ,98760,RUSSIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
128,2006,ZZ,29211,INDONESIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,17
129,2006,ZZ,11207,COREIA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
130,2006,ZZ,98108,TURQUIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,4
131,2006,ZZ,98663,BARBADOS,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,2
132,2006,ZZ,11525,SUICA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,198
133,2006,ZZ,98906,CANADA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,267
134,2006,ZZ,98221,SIRIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,7
135,2006,ZZ,11800,BOLIVIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,19
136,2006,ZZ,11347,ISRAEL,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,84
137,2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,3
138,2006,ZZ,29149,LIBIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
139,2006,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,10
140,2006,ZZ,98388,NICARAGUA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,5
141,2006,ZZ,98981,AUSTRALIA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,2
142,2006,ZZ,98744,SUECIA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,28
143,2006,ZZ,29246,HAITI,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,2
144,2006,ZZ,29068,NAMIBIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,7
145,2006,ZZ,98345,NORUEGA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,19
146,2006,ZZ,29025,HONG KONG,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,5
147,2006,ZZ,29114,MOCAMBIQUE,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
148,2006,ZZ,29157,KUWAIT,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
149,2006,ZZ,11541,SURINAME,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,4
150,2006,ZZ,98949,AUSTRIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,38
151,2006,ZZ,29025,HONG KONG,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,22
152,2006,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,52
153,2006,ZZ,29203,IRA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,1
154,2006,ZZ,98205,TAILANDIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
155,2006,ZZ,98280,REPUBLICA DOMINICANA,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,14
156,2006,ZZ,2800,VIETNA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,2
157,2006,ZZ,11223,EQUADOR,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,13
158,2006,ZZ,98205,TAILANDIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,5
159,2006,ZZ,98965,ANGOLA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,15
160,2006,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
161,2006,ZZ,29181,JORDANIA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,22
162,2006,ZZ,98388,NICARAGUA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
163,2006,ZZ,98868,CUBA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,15
164,2006,ZZ,11509,PORTUGAL,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,500
165,2006,ZZ,11584,VENEZUELA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,52
166,2006,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,2
167,2006,ZZ,29009,PAISES BAIXOS,2,MASCULINO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,9
168,2006,ZZ,11584,VENEZUELA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,15
169,2006,ZZ,11240,ESPANHA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,32
170,2006,ZZ,11304,GUIANA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,4
171,2006,ZZ,98442,FILIPINAS,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,7
172,2006,ZZ,98221,SIRIA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,4
173,2006,ZZ,98361,NIGERIA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
174,2006,ZZ,11185,COLOMBIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,16
175,2006,ZZ,29246,HAITI,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,14
176,2006,ZZ,11584,VENEZUELA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,37
177,2006,ZZ,29114,MOCAMBIQUE,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,22
178,2006,ZZ,98523,CINGAPURA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,66
179,2006,ZZ,29114,MOCAMBIQUE,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
180,2006,ZZ,98302,PAQUISTAO,2,MASCULINO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,1
181,2006,ZZ,11800,BOLIVIA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,25
182,2006,ZZ,98965,ANGOLA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,52
183,2006,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,14
184,2006,ZZ,98604,CABO VERDE,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,1
185,2006,ZZ,98922,BELGICA,2,MASCULINO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,98
186,2006,ZZ,98728,EMIRADOS ARABES,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
187,2006,ZZ,29033,IRLANDA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,21
188,2006,ZZ,98787,AFRICA DO SUL,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,38
189,2006,ZZ,98981,AUSTRALIA,4,FEMININO,-3,#NE,-3,#NE,2,LE E ESCREVE,3
190,2006,ZZ,98507,COSTA RICA,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,5
191,2006,ZZ,29092,ZIMBABWE,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,2
192,2006,ZZ,98906,CANADA,4,FEMININO,-3,#NE,-3,#NE,1,ANALFABETO,1
193,2006,ZZ,11282,FRANCA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,862
194,2006,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,89
195,2006,ZZ,11100,ALEMANHA,2,MASCULINO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,148
196,2006,ZZ,98302,PAQUISTAO,2,MASCULINO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,1
197,2006,ZZ,98345,NORUEGA,2,MASCULINO,-3,#NE,-3,#NE,2,LE E ESCREVE,1
198,2006,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,8,SUPERIOR COMPLETO,420
199,2006,ZZ,29181,JORDANIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,31
200,2006,ZZ,98426,FINLANDIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,12
201,2006,ZZ,29238,HUNGRIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,4
202,2006,ZZ,11509,PORTUGAL,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,968
203,2006,ZZ,98981,AUSTRALIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,90
204,2006,ZZ,11460,PERU,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,77
205,2006,ZZ,98442,FILIPINAS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,4
206,2006,ZZ,11487,POLONIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,21
207,2006,ZZ,11240,ESPANHA,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,77
208,2006,ZZ,98965,ANGOLA,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,15
209,2006,ZZ,98663,BARBADOS,4,FEMININO,-3,#NE,-3,#NE,3,ENSINO FUNDAMENTAL INCOMPLETO,2
210,2006,ZZ,11185,COLOMBIA,4,FEMININO,-3,#NE,-3,#NE,4,ENSINO FUNDAMENTAL COMPLETO,3
211,2006,ZZ,29165,KENIA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,3
212,2006,ZZ,98566,CHECOSLOVAQUIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,7
213,2006,ZZ,29050,NOVA ZELANDIA,2,MASCULINO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,7
214,2006,ZZ,29165,KENIA,4,FEMININO,-3,#NE,-3,#NE,6,ENSINO MEDIO COMPLETO,15
215,2006,ZZ,11444,PARAGUAI,2,MASCULINO,-3,#NE,-3,#NE,1,ANALFABETO,7
216,2006,ZZ,98582,COSTA DO MARFIM,4,FEMININO,-3,#NE,-3,#NE,5,ENSINO MEDIO INCOMPLETO,7
217,2006,ZZ,98485,DINAMARCA,4,FEMININO,-3,#NE,-3,#NE,7,SUPERIOR INCOMPLETO,50
