,election_year,place_(zz_=_exterior),municipality_code,municipality_name,gender_code,gender_description,marital_status_code,marital_status_description,age_group_code,age_group_description,educational_attainment_code,educational_attainment_description,quantity_of_voters
29,2018,ZZ,29181,JORDANIA,2,MASCULINO,1,SOLTEIRO,1900,18 A 20 ANOS,6,ENSINO MEDIO COMPLETO,4
30,2018,ZZ,29181,JORDANIA,2,MASCULINO,1,SOLTEIRO,2124,21 A 24 ANOS,6,ENSINO MEDIO COMPLETO,8
31,2018,ZZ,29181,JORDANIA,2,MASCULINO,1,SOLTEIRO,2529,25 A 34 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
32,2018,ZZ,29181,JORDANIA,2,MASCULINO,1,SOLTEIRO,2529,25 A 34 ANOS,6,ENSINO MEDIO COMPLETO,16
33,2018,ZZ,29181,JORDANIA,2,MASCULINO,1,SOLTEIRO,3034,25 A 34 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
34,2018,ZZ,29181,JORDANIA,2,MASCULINO,1,SOLTEIRO,3034,25 A 34 ANOS,5,ENSINO MEDIO INCOMPLETO,2
35,2018,ZZ,29181,JORDANIA,2,MASCULINO,3,CASADO,3539,35 A 44 ANOS,6,ENSINO MEDIO COMPLETO,8
36,2018,ZZ,29181,JORDANIA,2,MASCULINO,3,CASADO,3539,35 A 44 ANOS,7,SUPERIOR INCOMPLETO,1
37,2018,ZZ,29181,JORDANIA,2,MASCULINO,3,CASADO,4044,35 A 44 ANOS,6,ENSINO MEDIO COMPLETO,6
38,2018,ZZ,29181,JORDANIA,2,MASCULINO,3,CASADO,4549,45 A 59 ANOS,1,ANALFABETO,1
39,2018,ZZ,29181,JORDANIA,2,MASCULINO,3,CASADO,6064,60 A 69 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,2
40,2018,ZZ,29181,JORDANIA,2,MASCULINO,3,CASADO,7074,70 A 79 ANOS,8,SUPERIOR COMPLETO,3
41,2018,ZZ,29181,JORDANIA,2,MASCULINO,3,CASADO,7579,70 A 79 ANOS,8,SUPERIOR COMPLETO,1
42,2018,ZZ,29181,JORDANIA,2,MASCULINO,3,CASADO,8084,SUPERIOR A 79 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
43,2018,ZZ,29181,JORDANIA,2,MASCULINO,9,DIVORCIADO,5054,45 A 59 ANOS,8,SUPERIOR COMPLETO,1
44,2018,ZZ,29181,JORDANIA,2,MASCULINO,9,DIVORCIADO,8084,SUPERIOR A 79 ANOS,6,ENSINO MEDIO COMPLETO,1
45,2018,ZZ,29181,JORDANIA,4,FEMININO,1,SOLTEIRO,2529,25 A 34 ANOS,6,ENSINO MEDIO COMPLETO,8
46,2018,ZZ,29181,JORDANIA,4,FEMININO,1,SOLTEIRO,4044,35 A 44 ANOS,5,ENSINO MEDIO INCOMPLETO,1
47,2018,ZZ,29181,JORDANIA,4,FEMININO,1,SOLTEIRO,7074,70 A 79 ANOS,8,SUPERIOR COMPLETO,1
48,2018,ZZ,29181,JORDANIA,4,FEMININO,3,CASADO,4044,35 A 44 ANOS,8,SUPERIOR COMPLETO,13
49,2018,ZZ,29181,JORDANIA,4,FEMININO,3,CASADO,4549,45 A 59 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,3
50,2018,ZZ,29181,JORDANIA,4,FEMININO,3,CASADO,5559,45 A 59 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,6
51,2018,ZZ,29181,JORDANIA,4,FEMININO,3,CASADO,7074,70 A 79 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
52,2018,ZZ,29181,JORDANIA,4,FEMININO,3,CASADO,7074,70 A 79 ANOS,8,SUPERIOR COMPLETO,1
53,2018,ZZ,29181,JORDANIA,4,FEMININO,3,CASADO,7579,70 A 79 ANOS,2,LE E ESCREVE,1
54,2018,ZZ,29181,JORDANIA,4,FEMININO,3,CASADO,7579,70 A 79 ANOS,5,ENSINO MEDIO INCOMPLETO,2
55,2018,ZZ,29181,JORDANIA,4,FEMININO,5,VI<da>VO,7579,70 A 79 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,3
56,2018,ZZ,29181,JORDANIA,4,FEMININO,5,VI<da>VO,7579,70 A 79 ANOS,7,SUPERIOR INCOMPLETO,1
57,2018,ZZ,29181,JORDANIA,4,FEMININO,9,DIVORCIADO,6569,60 A 69 ANOS,8,SUPERIOR COMPLETO,1
58,2018,ZZ,98108,TURQUIA,2,MASCULINO,3,CASADO,5559,45 A 59 ANOS,8,SUPERIOR COMPLETO,1
59,2018,ZZ,98108,TURQUIA,4,FEMININO,1,SOLTEIRO,5054,45 A 59 ANOS,8,SUPERIOR COMPLETO,1
60,2018,ZZ,98108,TURQUIA,4,FEMININO,3,CASADO,6064,60 A 69 ANOS,8,SUPERIOR COMPLETO,1
61,2018,ZZ,98701,ARGELIA,2,MASCULINO,1,SOLTEIRO,3034,25 A 34 ANOS,8,SUPERIOR COMPLETO,1
62,2018,ZZ,98701,ARGELIA,2,MASCULINO,3,CASADO,6064,60 A 69 ANOS,8,SUPERIOR COMPLETO,1
63,2018,ZZ,11568,URUGUAI,2,MASCULINO,1,SOLTEIRO,2529,25 A 34 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
64,2018,ZZ,11568,URUGUAI,2,MASCULINO,1,SOLTEIRO,2529,25 A 34 ANOS,6,ENSINO MEDIO COMPLETO,7
65,2018,ZZ,11568,URUGUAI,2,MASCULINO,1,SOLTEIRO,3034,25 A 34 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
66,2018,ZZ,11568,URUGUAI,2,MASCULINO,1,SOLTEIRO,3034,25 A 34 ANOS,5,ENSINO MEDIO INCOMPLETO,5
67,2018,ZZ,11568,URUGUAI,2,MASCULINO,1,SOLTEIRO,4044,35 A 44 ANOS,8,SUPERIOR COMPLETO,3
68,2018,ZZ,11568,URUGUAI,2,MASCULINO,1,SOLTEIRO,5054,45 A 59 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
69,2018,ZZ,11568,URUGUAI,2,MASCULINO,1,SOLTEIRO,6064,60 A 69 ANOS,6,ENSINO MEDIO COMPLETO,1
70,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,3539,35 A 44 ANOS,7,SUPERIOR INCOMPLETO,1
71,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,4549,45 A 59 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
72,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,4549,45 A 59 ANOS,5,ENSINO MEDIO INCOMPLETO,2
73,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,4549,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,9
74,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,5559,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,8
75,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,6064,60 A 69 ANOS,5,ENSINO MEDIO INCOMPLETO,2
76,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,6064,60 A 69 ANOS,7,SUPERIOR INCOMPLETO,1
77,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,6569,60 A 69 ANOS,2,LE E ESCREVE,1
78,2018,ZZ,11568,URUGUAI,2,MASCULINO,3,CASADO,6569,60 A 69 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,3
79,2018,ZZ,11568,URUGUAI,2,MASCULINO,5,VI<da>VO,6064,60 A 69 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
80,2018,ZZ,11568,URUGUAI,2,MASCULINO,5,VI<da>VO,7074,70 A 79 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
81,2018,ZZ,11568,URUGUAI,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5054,45 A 59 ANOS,8,SUPERIOR COMPLETO,1
82,2018,ZZ,11568,URUGUAI,2,MASCULINO,9,DIVORCIADO,5054,45 A 59 ANOS,8,SUPERIOR COMPLETO,1
83,2018,ZZ,11568,URUGUAI,2,MASCULINO,9,DIVORCIADO,5559,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,1
84,2018,ZZ,11568,URUGUAI,2,MASCULINO,9,DIVORCIADO,7074,70 A 79 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
85,2018,ZZ,11568,URUGUAI,4,FEMININO,1,SOLTEIRO,1900,18 A 20 ANOS,5,ENSINO MEDIO INCOMPLETO,1
86,2018,ZZ,11568,URUGUAI,4,FEMININO,1,SOLTEIRO,2529,25 A 34 ANOS,6,ENSINO MEDIO COMPLETO,16
87,2018,ZZ,11568,URUGUAI,4,FEMININO,1,SOLTEIRO,3034,25 A 34 ANOS,5,ENSINO MEDIO INCOMPLETO,4
88,2018,ZZ,11568,URUGUAI,4,FEMININO,1,SOLTEIRO,3034,25 A 34 ANOS,7,SUPERIOR INCOMPLETO,6
89,2018,ZZ,11568,URUGUAI,4,FEMININO,1,SOLTEIRO,4044,35 A 44 ANOS,5,ENSINO MEDIO INCOMPLETO,4
90,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,3034,25 A 34 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,2
91,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,3034,25 A 34 ANOS,8,SUPERIOR COMPLETO,3
92,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,3539,35 A 44 ANOS,7,SUPERIOR INCOMPLETO,1
93,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,4044,35 A 44 ANOS,5,ENSINO MEDIO INCOMPLETO,2
94,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,5054,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,10
95,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,5559,45 A 59 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,5
96,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,6064,60 A 69 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,6
97,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,7074,70 A 79 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
98,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,7074,70 A 79 ANOS,5,ENSINO MEDIO INCOMPLETO,2
99,2018,ZZ,11568,URUGUAI,4,FEMININO,3,CASADO,7074,70 A 79 ANOS,6,ENSINO MEDIO COMPLETO,2
100,2018,ZZ,11568,URUGUAI,4,FEMININO,5,VI<da>VO,7579,70 A 79 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,2
101,2018,ZZ,11568,URUGUAI,4,FEMININO,7,SEPARADO JUDICIALMENTE,4044,35 A 44 ANOS,8,SUPERIOR COMPLETO,1
102,2018,ZZ,11568,URUGUAI,4,FEMININO,9,DIVORCIADO,5559,45 A 59 ANOS,8,SUPERIOR COMPLETO,3
103,2018,ZZ,11568,URUGUAI,4,FEMININO,9,DIVORCIADO,6569,60 A 69 ANOS,5,ENSINO MEDIO INCOMPLETO,1
104,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,2000,18 A 20 ANOS,5,ENSINO MEDIO INCOMPLETO,1
105,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,2124,21 A 24 ANOS,7,SUPERIOR INCOMPLETO,34
106,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,2529,25 A 34 ANOS,5,ENSINO MEDIO INCOMPLETO,7
107,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,3034,25 A 34 ANOS,6,ENSINO MEDIO COMPLETO,22
108,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,3034,25 A 34 ANOS,7,SUPERIOR INCOMPLETO,34
109,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,3539,35 A 44 ANOS,7,SUPERIOR INCOMPLETO,34
110,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,4044,35 A 44 ANOS,7,SUPERIOR INCOMPLETO,22
111,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,5054,45 A 59 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,6
112,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,7579,70 A 79 ANOS,8,SUPERIOR COMPLETO,1
113,2018,ZZ,11444,PARAGUAI,2,MASCULINO,1,SOLTEIRO,8084,SUPERIOR A 79 ANOS,6,ENSINO MEDIO COMPLETO,1
114,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,3034,25 A 34 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,3
115,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,3034,25 A 34 ANOS,5,ENSINO MEDIO INCOMPLETO,1
116,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,4549,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,10
117,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,5054,45 A 59 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,2
118,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,5559,45 A 59 ANOS,5,ENSINO MEDIO INCOMPLETO,2
119,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,6064,60 A 69 ANOS,5,ENSINO MEDIO INCOMPLETO,1
120,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,6569,60 A 69 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
121,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,6569,60 A 69 ANOS,6,ENSINO MEDIO COMPLETO,5
122,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,7579,70 A 79 ANOS,7,SUPERIOR INCOMPLETO,2
123,2018,ZZ,11444,PARAGUAI,2,MASCULINO,3,CASADO,8084,SUPERIOR A 79 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
124,2018,ZZ,11444,PARAGUAI,2,MASCULINO,5,VI<da>VO,5559,45 A 59 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
125,2018,ZZ,11444,PARAGUAI,2,MASCULINO,5,VI<da>VO,5559,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,1
126,2018,ZZ,11444,PARAGUAI,2,MASCULINO,5,VI<da>VO,6064,60 A 69 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
127,2018,ZZ,11444,PARAGUAI,2,MASCULINO,7,SEPARADO JUDICIALMENTE,7074,70 A 79 ANOS,8,SUPERIOR COMPLETO,1
128,2018,ZZ,11444,PARAGUAI,2,MASCULINO,9,DIVORCIADO,4549,45 A 59 ANOS,5,ENSINO MEDIO INCOMPLETO,1
129,2018,ZZ,11444,PARAGUAI,2,MASCULINO,9,DIVORCIADO,5054,45 A 59 ANOS,7,SUPERIOR INCOMPLETO,3
130,2018,ZZ,11444,PARAGUAI,2,MASCULINO,9,DIVORCIADO,5054,45 A 59 ANOS,8,SUPERIOR COMPLETO,5
131,2018,ZZ,11444,PARAGUAI,2,MASCULINO,9,DIVORCIADO,5559,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,2
132,2018,ZZ,11444,PARAGUAI,2,MASCULINO,9,DIVORCIADO,5559,45 A 59 ANOS,7,SUPERIOR INCOMPLETO,1
133,2018,ZZ,11444,PARAGUAI,2,MASCULINO,9,DIVORCIADO,5559,45 A 59 ANOS,8,SUPERIOR COMPLETO,1
134,2018,ZZ,11444,PARAGUAI,2,MASCULINO,9,DIVORCIADO,6569,60 A 69 ANOS,8,SUPERIOR COMPLETO,2
135,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,1700,17 anos,5,ENSINO MEDIO INCOMPLETO,1
136,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,2000,18 A 20 ANOS,7,SUPERIOR INCOMPLETO,5
137,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,2529,25 A 34 ANOS,5,ENSINO MEDIO INCOMPLETO,5
138,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,3539,35 A 44 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,3
139,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,4044,35 A 44 ANOS,7,SUPERIOR INCOMPLETO,14
140,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,4044,35 A 44 ANOS,8,SUPERIOR COMPLETO,32
141,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,4549,45 A 59 ANOS,2,LE E ESCREVE,1
142,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,4549,45 A 59 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,8
143,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,6064,60 A 69 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,2
144,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,6569,60 A 69 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
145,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,6569,60 A 69 ANOS,5,ENSINO MEDIO INCOMPLETO,1
146,2018,ZZ,11444,PARAGUAI,4,FEMININO,1,SOLTEIRO,6569,60 A 69 ANOS,8,SUPERIOR COMPLETO,5
147,2018,ZZ,11444,PARAGUAI,4,FEMININO,3,CASADO,3034,25 A 34 ANOS,8,SUPERIOR COMPLETO,7
148,2018,ZZ,11444,PARAGUAI,4,FEMININO,3,CASADO,4044,35 A 44 ANOS,2,LE E ESCREVE,1
149,2018,ZZ,11444,PARAGUAI,4,FEMININO,3,CASADO,4044,35 A 44 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
150,2018,ZZ,11444,PARAGUAI,4,FEMININO,3,CASADO,4044,35 A 44 ANOS,5,ENSINO MEDIO INCOMPLETO,2
151,2018,ZZ,11444,PARAGUAI,4,FEMININO,3,CASADO,4044,35 A 44 ANOS,6,ENSINO MEDIO COMPLETO,14
152,2018,ZZ,11444,PARAGUAI,4,FEMININO,3,CASADO,4549,45 A 59 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,4
153,2018,ZZ,11444,PARAGUAI,4,FEMININO,3,CASADO,5054,45 A 59 ANOS,2,LE E ESCREVE,1
154,2018,ZZ,11444,PARAGUAI,4,FEMININO,3,CASADO,5559,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,16
155,2018,ZZ,11444,PARAGUAI,4,FEMININO,5,VI<da>VO,6064,60 A 69 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
156,2018,ZZ,11444,PARAGUAI,4,FEMININO,5,VI<da>VO,7074,70 A 79 ANOS,6,ENSINO MEDIO COMPLETO,1
157,2018,ZZ,11444,PARAGUAI,4,FEMININO,7,SEPARADO JUDICIALMENTE,6064,60 A 69 ANOS,8,SUPERIOR COMPLETO,1
158,2018,ZZ,11444,PARAGUAI,4,FEMININO,9,DIVORCIADO,6569,60 A 69 ANOS,7,SUPERIOR INCOMPLETO,1
159,2018,ZZ,11827,GRECIA,2,MASCULINO,1,SOLTEIRO,1800,18 A 20 ANOS,6,ENSINO MEDIO COMPLETO,1
160,2018,ZZ,11827,GRECIA,2,MASCULINO,1,SOLTEIRO,1900,18 A 20 ANOS,7,SUPERIOR INCOMPLETO,3
161,2018,ZZ,11827,GRECIA,2,MASCULINO,1,SOLTEIRO,2529,25 A 34 ANOS,7,SUPERIOR INCOMPLETO,8
162,2018,ZZ,11827,GRECIA,2,MASCULINO,1,SOLTEIRO,3034,25 A 34 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,2
163,2018,ZZ,11827,GRECIA,2,MASCULINO,1,SOLTEIRO,3539,35 A 44 ANOS,5,ENSINO MEDIO INCOMPLETO,1
164,2018,ZZ,11827,GRECIA,2,MASCULINO,1,SOLTEIRO,4549,45 A 59 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
165,2018,ZZ,11827,GRECIA,2,MASCULINO,3,CASADO,3034,25 A 34 ANOS,6,ENSINO MEDIO COMPLETO,4
166,2018,ZZ,11827,GRECIA,2,MASCULINO,3,CASADO,3034,25 A 34 ANOS,7,SUPERIOR INCOMPLETO,1
167,2018,ZZ,11827,GRECIA,2,MASCULINO,3,CASADO,3034,25 A 34 ANOS,8,SUPERIOR COMPLETO,4
168,2018,ZZ,11827,GRECIA,2,MASCULINO,3,CASADO,4044,35 A 44 ANOS,7,SUPERIOR INCOMPLETO,2
169,2018,ZZ,11827,GRECIA,2,MASCULINO,3,CASADO,5559,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,8
170,2018,ZZ,11827,GRECIA,2,MASCULINO,3,CASADO,6569,60 A 69 ANOS,6,ENSINO MEDIO COMPLETO,1
171,2018,ZZ,11827,GRECIA,2,MASCULINO,3,CASADO,8084,SUPERIOR A 79 ANOS,5,ENSINO MEDIO INCOMPLETO,1
172,2018,ZZ,11827,GRECIA,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5559,45 A 59 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
173,2018,ZZ,11827,GRECIA,4,FEMININO,1,SOLTEIRO,3539,35 A 44 ANOS,4,ENSINO FUNDAMENTAL COMPLETO,1
174,2018,ZZ,11827,GRECIA,4,FEMININO,1,SOLTEIRO,3539,35 A 44 ANOS,6,ENSINO MEDIO COMPLETO,7
175,2018,ZZ,11827,GRECIA,4,FEMININO,1,SOLTEIRO,4549,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,8
176,2018,ZZ,11827,GRECIA,4,FEMININO,1,SOLTEIRO,5559,45 A 59 ANOS,8,SUPERIOR COMPLETO,5
177,2018,ZZ,11827,GRECIA,4,FEMININO,1,SOLTEIRO,6064,60 A 69 ANOS,8,SUPERIOR COMPLETO,1
178,2018,ZZ,11827,GRECIA,4,FEMININO,1,SOLTEIRO,6569,60 A 69 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,1
179,2018,ZZ,11827,GRECIA,4,FEMININO,3,CASADO,3034,25 A 34 ANOS,3,ENSINO FUNDAMENTAL INCOMPLETO,3
180,2018,ZZ,11827,GRECIA,4,FEMININO,3,CASADO,3539,35 A 44 ANOS,7,SUPERIOR INCOMPLETO,2
181,2018,ZZ,11827,GRECIA,4,FEMININO,3,CASADO,4549,45 A 59 ANOS,7,SUPERIOR INCOMPLETO,6
182,2018,ZZ,11827,GRECIA,4,FEMININO,3,CASADO,5559,45 A 59 ANOS,6,ENSINO MEDIO COMPLETO,15
183,2018,ZZ,11827,GRECIA,4,FEMININO,3,CASADO,6064,60 A 69 ANOS,6,ENSINO MEDIO COMPLETO,18
184,2018,ZZ,11827,GRECIA,4,FEMININO,3,CASADO,6064,60 A 69 ANOS,7,SUPERIOR INCOMPLETO,1
