Election Year,Place (ZZ = Exterior),Municipality Code,Municipality Name,Gender Code,Gender Description,Marital Status Code,Marital Status Description,Age Group Code,Age Group Description,Educational Attainment Code,Educational Attainment Description,Quantity of Voters
ANO_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL
1998,ZZ,11363,ITALIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,1242
1998,ZZ,98388,NICARAGUA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,62
1998,ZZ,29130,MALASIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,20
1998,ZZ,11509,PORTUGAL,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,1811
1998,ZZ,98744,SUECIA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,161
1998,ZZ,98388,NICARAGUA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,45
1998,ZZ,11428,MEXICO,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,247
1998,ZZ,11347,ISRAEL,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,151
1998,ZZ,98744,SUECIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,71
1998,ZZ,98760,RUSSIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,48
1998,ZZ,98604,CABO VERDE,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,14
1998,ZZ,98167,TOGO,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,3
1998,ZZ,98302,PAQUISTAO,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,16
1998,ZZ,29009,PAISES BAIXOS,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,443
1998,ZZ,11100,ALEMANHA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,1014
1998,ZZ,98620,BULGARIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,15
1998,ZZ,98043,GANA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,13
1998,ZZ,98086,EGITO,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,25
1998,ZZ,98280,REPUBLICA DOMINICANA,4,FEMININO,-3,#NE,-3,#NE,0,NÃO INFORMADO,96
1998,ZZ,29181,JORDANIA,2,MASCULINO,-3,#NE,-3,#NE,0,NÃO INFORMADO,67
